Date,WeekC,Location,FB-S UR,FB-S CK,FB-S OB,FB-M UR,FB-M CK,FB-M OB,FB-Fz UR,FB-Fz CK,FB-Fz OB,BL-MS UR,BL-MS CK,BL-MS OB,CR-M UR,CR-M CK,CR-M OB,CR-H UR,CR-H CK,CR-H OB,ST-CR UR,ST-CR CK,ST-CR OB,ST-BL UR,ST-BL CK,ST-BL OB,CR-LG UR,CR-LG CK,CR-LG OB,Direct Labor,Temp Labor,Direct Overtime Pellet,Indirect Labor,Indirect Overtime Pellet,OT % Pellet
03-Aug-18,29-Jul-18,MEX,60394.63347,59241.5909,17655.42698,0,11172.18047,4077.381807,9832.45356,9832.674019,3919.202762,,,,,,,,,,,,,,,,,,,411.5,,8.6,93.5,6.6,
03-Aug-18,29-Jul-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Aug-18,29-Jul-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Aug-18,29-Jul-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Aug-18,29-Jul-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,,37,,
04-Aug-18,29-Jul-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
04-Aug-18,29-Jul-18,MEX,0,36011.9564,10219.3584,,,,,,,,,,,,,,,,,,,,,,,,,272,,8.6,71.5,6.6,
04-Aug-18,29-Jul-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Aug-18,29-Jul-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-18,05-Aug-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-18,05-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,1,,,1.00,,
05-Aug-18,05-Aug-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-18,05-Aug-18,CHI,73278,72966,21210,,,,,,,44625,44900,15110,117436,117612,34040,,,,43284,40000,14080,,,,,,,415,127,51,51,,
06-Aug-18,05-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,5031,1678,,,,,,,,,,,,
06-Aug-18,05-Aug-18,MEX,,,,34468.70211,0,0,,,,,,,,,,,,,,,,,,,,,,163.5,,10.2,94.5,6.4,
06-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-18,05-Aug-18,CHI,18394,18525,5530,,,,,,,115584,115476,37090,102425,102438,30000,,,,37070,40000,13160,,,,,,,430,156,51,51,,
07-Aug-18,05-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,22534,6502,2531,,,,,,,,,,,,
07-Aug-18,05-Aug-18,MEX,41613.76534,29571.03794,7944.776798,57971.79346,49287.9292,16947.75488,,,,,,,,,,,,,,,,,,,,,,378,,10.2,107,6.4,
07-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Aug-18,05-Aug-18,CHI,122325,122531,37100,,,,,,,122313,122387,40250,,,,24266,24511,8800,46984,42000,14640,,,,,,,429,136,51,51,,
08-Aug-18,05-Aug-18,COI,,,,7905,4500,1764,,,,8369,8232,2892,,,,,,,19297,4160,1724,,,,,,,,,,,,
08-Aug-18,05-Aug-18,MEX,69726.64601,40307.92291,12271.27682,8818.344,43152.34591,15512.56939,,,,,,,,,,,,,,,,,,,,,,464,,10.2,107.5,6.4,
08-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Aug-18,05-Aug-18,CHI,,,,60302,60535,19040,,,,118758,118970,37240,,,,,,,41066,40000,13600,,,,91413,91119,29280,411,136,51,51,,
09-Aug-18,05-Aug-18,COI,,,,0,3390,1413,,,,0,0,0,,,,,,,0,8381,3152,,,,,,,,,,,,
09-Aug-18,05-Aug-18,MEX,63904.33438,72666.88031,21833.11745,0,0,0,15357.14608,6328.925489,2114.749121,,,,,,,,,,,,,,,,,,,428,,10.2,108.5,6.4,
09-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-18,05-Aug-18,CHI,,,,82554,83265,27720,,,,110352,110600,35970,,,,,,,49082,42000,15080,10654,10399,3500,,,,404,128,51,51,,
10-Aug-18,05-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
10-Aug-18,05-Aug-18,MEX,57502.21664,57576.26868,18272.71106,15361.55525,15361.55525,5702.712836,0,9028.881963,3388.448682,,,,,,,,,,,,,,,,,,,416,,10.2,114.5,6.4,
10-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Aug-18,05-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Aug-18,05-Aug-18,CHI,,,,,,,,,,,,,,,,,,,20408,34000,12200,,,,,,,171,,40,37,,
11-Aug-18,05-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
11-Aug-18,05-Aug-18,MEX,0,32623.99273,11689.26612,,,,,,,,,,,,,,,,,,,,,,,,,250,,10.2,100.5,6.4,
11-Aug-18,05-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Aug-18,05-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-18,12-Aug-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,51,,
12-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,1,,
12-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-18,12-Aug-18,CHI,,,,93335,93681,30450,,,,,,,145747,145628,44460,,,,43416,30000,10240,,,,24474,24932,6920,407,125,43,51,,
13-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,31724,9596,3985,,,,,,,1,,,,,
13-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-18,12-Aug-18,CHI,,,,92284,92861,29330,,,,140752,140879,41780,,,,,,,32917,42000,14080,13736,13757,3360,,,,409,144,43,51,,
14-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,48689,22739,8145,,,,,,,,,,,,
14-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug-18,12-Aug-18,CHI,,,,,,,,,,196966,196706,60830,46590,47037,13520,,,,39979,40000,13840,,,,,,,417,135,43,51,,
15-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,30283,12657,4632,,,,,,,,,,,,
15-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug-18,12-Aug-18,CHI,,,,,,,,,,118678,117830,38840,87024,87426,26080,,,,38965,40000,14040,,,,23961,23969,6760,408,133,43,51,,0.079482439926
16-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,24152,8396,,,,,,,,,,,,
16-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-18,12-Aug-18,CHI,107379,107628,32270,,,,107379,107628,32270,,,,,,,57734,57995,20760,47467,44000,14960,,,,,,,415,120,43,51,,
17-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,1800,602,,,,,,,,,,,,
17-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug-18,12-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug-18,12-Aug-18,CHI,,,,,,,,,,,,,,,,,,,24408,34000,11280,,,,,,,197,,33,37,,
18-Aug-18,12-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
18-Aug-18,12-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Aug-18,12-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-18,19-Aug-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,
19-Aug-18,19-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,1,,
19-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-18,19-Aug-18,CHI,,,,,,,,,,157879,157912,48860,104294,104646,31200,,,,8411,20000,7520,5966,5785,2000,,,,386,104,51,51,,
20-Aug-18,19-Aug-18,COI,,,,22414,10500,3965,,,,9665,0,0,,,,,,,0,1842,812,,,,,,,1,,,,,
20-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-18,19-Aug-18,CHI,,,,,,,,,,300221,301076,94070,,,,,,,39486,22000,8080,,,,,,,418,91,51,51,,
21-Aug-18,19-Aug-18,COI,,,,7459,12000,4421,,,,11277,0,0,,,,,,,6887,5567,2181,,,,,,,,,,,,
21-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-18,19-Aug-18,CHI,,,,136473,136663,42490,,,,120466,120438,37720,,,,,,,24698,22000,7720,,,,,,,417,76,51,51,,
22-Aug-18,19-Aug-18,COI,,,,0,6000,2257,,,,0,0,0,,,,,,,26567,1972,792,,,,,,,,,,,,
22-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-18,19-Aug-18,CHI,,,,71583,71559,24150,,,,,,,119939,121916,35440,,,,31069,30000,10560,,,,65278,65484,19820,419,112,51,51,,
23-Aug-18,19-Aug-18,COI,,,,0,1190,447,,,,0,15000,4458,,,,,,,39908,7111,2863,,,,,,,,,,,,
23-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-18,19-Aug-18,CHI,,,,84710,84905,26460,,,,100656,101176,32330,46806,47535,14640,,,,22685,28000,9640,,,,53623,53267,17350,419,128,51,51,,
24-Aug-18,19-Aug-18,COI,,,,0,0,0,,,,0,5975,1753,,,,,,,0,15813,5902,,,,,,,,,,,,
24-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug-18,19-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug-18,19-Aug-18,CHI,,,,127737,127242,40880,,,,136493,136956,39200,,,,,,,14521,30000,10200,,,,17940,,,405,95,34,37,,
25-Aug-18,19-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
25-Aug-18,19-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Aug-18,19-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-18,26-Aug-18,CHI,,,,103867,103753,30940,,,,,,,14034,25613,7960,73073,75500,26020,,,,,,,40623,41057,12910,306,99,42,,,
26-Aug-18,26-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,1,,
26-Aug-18,26-Aug-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-18,26-Aug-18,CHI,,,,125624,127899,38990,,,,,,,,5800,1640,,,,36835,22000,7440,132794,134010,46200,,,,372,136,42,,,
27-Aug-18,26-Aug-18,COI,,,,27606,7500,2780,,,,5034,0,0,,,,,,,0,18533,6518,,,,,,,,,,,,
27-Aug-18,26-Aug-18,MEX,24869.93467,0,0,,,,,,,,,,,,,,,,,,,,,,,,,202,,10.2,88.5,10.8,
27-Aug-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Aug-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-18,26-Aug-18,CHI,125593,126503,37450,,,,,,,147656,147346,49350,,,,,,,26931,28000,9400,,,,,,,400,136,0.42,,,
28-Aug-18,26-Aug-18,COI,,,,0,13500,4984,,,,13563,0,0,,,,,,,16085,13271,4748,,,,,,,"10,000",,,,,
28-Aug-18,26-Aug-18,MEX,10359.34961,29140.43821,8021.937308,41075.84635,17092.15526,6141.976596,9228.396996,9228.286767,2909.392144,,,,,,,,,,,,,,,,,,,391.5,,10.2,92.5,10.8,
28-Aug-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Aug-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Aug-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Aug-18,26-Aug-18,CHI,131966,132414,43670,,,,,,,,,,,,,,,,33102,32000,10800,,,,148859,148359,47180,401,144,0.42,,,
29-Aug-18,26-Aug-18,COI,,,,0,6450,2116,,,,0,7600,2316,,,,,,,21934,0,0,,,,,,,,,,,,
29-Aug-18,26-Aug-18,MEX,35976.63893,6087.74378,1934.524215,36470.4662,53759.27053,19764.11349,18130.51526,6055.42455,2068.122127,,,,,,,,,,,,,,,,,,,476,,10.2,118.5,10.8,
29-Aug-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Aug-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Aug-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Aug-18,26-Aug-18,CHI,,,,,,,,,,147627,147992,4641,18685,6000,1960,,,,16488,30000,10280,,,,157123,156440,49840,405,128,0.42,,,
30-Aug-18,26-Aug-18,COI,,,,0,11030,3409,,,,0,0,0,,,,,,,36630,9723,3721,,,,,,,,,,,,
30-Aug-18,26-Aug-18,MEX,37200.18416,35976.63893,10149.3628,33068.79,37042.55627,13089.17823,6574.075452,12075.90641,4381.614675,,,,,,,,,,,,,,,,,,,460.5,,10.2,119,10.8,
30-Aug-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Aug-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-18,26-Aug-18,CHI,,,,,,,,,,250534,251922,73140,,12000,4080,,,,33124,16000,5760,,,,,,,395,135,0.42,,,
31-Aug-18,26-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,3600,1258,,,,,,,,,,,,
31-Aug-18,26-Aug-18,MEX,18220.90329,43822.5621,14545.85843,22248.68191,24970.24333,9322.643048,0,6574.119544,2243.386714,,,,,,,,,,,,,,,,,,,333,,10.2,118.5,10.9,
31-Aug-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Aug-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-18,26-Aug-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-18,26-Aug-18,CHI,109517,106023,33530,,,,,,,,,,68734,68917,22320,46626,46760,16610,,18000,6480,,,,,,,427,135,0.42,,,
01-Sep-18,26-Aug-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
01-Sep-18,26-Aug-18,MEX,0,11599.87016,3639.771486,,,,,,,,,,,,,,,,,,,,,,,,,214.5,,10.2,116,10.9,
01-Sep-18,26-Aug-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Sep-18,26-Aug-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-18,02-Sep-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,40,72,,
02-Sep-18,02-Sep-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,"10,000",,,1.00,,
02-Sep-18,02-Sep-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-18,02-Sep-18,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,
03-Sep-18,02-Sep-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
03-Sep-18,02-Sep-18,MEX,,,,31377.87254,0,0,,,,,,,,,,,,,,,,,,,,,,179.5,,11.4,87,9.4,
03-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-18,02-Sep-18,CHI,,,,151380,152040,48090,,,,,,,,,,,,,29169,22000,7840,,,,107028,107701,31720,415,,43,104,,
04-Sep-18,02-Sep-18,COI,,,,27429,6000,2189,,,,3341,0,0,,,,,,,0,10391,3599,,,,,,,,,,,,
04-Sep-18,02-Sep-18,MEX,40504.85858,2949.295151,734.6782845,20341.71502,51719.58756,18584.10883,11944.44695,9084.195026,3189.815483,,,,,,,,,,,,,,,,,,,360,,11.4,118.5,9.4,
04-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep-18,02-Sep-18,CHI,,,,,,,,,,171363,172362,53900,108615,108265,35370,,,,,6000,2240,,,,22632,18000,6000,405,,43,112,,
05-Sep-18,02-Sep-18,COI,,,,0,7500,2922,,,,0,3050,900,,,,,,,27437,12032,4487,,,,,,,,,,,,
05-Sep-18,02-Sep-18,MEX,76966.50643,79547.37117,24429.01747,0,0,0,0,2860.494427,1051.587522,,,,,,,,,,,,,,,,,,,467,,11.4,119.5,9.4,
05-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Sep-18,02-Sep-18,CHI,,,,117783,118060,38990,,,,145830,146533,45560,,,,,,,24979,20000,7480,,,,,4000,1400,411,,43,112,,
06-Sep-18,02-Sep-18,COI,,,,0,13730,5309,,,,9682,0,0,,,,,,,19392,10015,3737,,,,,,,,,,,,
06-Sep-18,02-Sep-18,MEX,22250.8865,35181.42272,10490.52248,26444.00907,26444.00907,9777.33891,25231.48677,25230.86949,10189.15557,,,,,,,,,,,,,,,,,,,456,,11.4,120.5,9.4,
06-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Sep-18,02-Sep-18,CHI,,,,117250,116931,36820,,,,156808,157997,46470,,,,,,,30880,24000,8720,,,,6030,,,407,,43,112,,
07-Sep-18,02-Sep-18,COI,,,,0,0,0,,,,0,9480,2845,,,,,,,0,6260,2870,,,,,,,,,,,,
07-Sep-18,02-Sep-18,MEX,69623.03047,68189.0575,19318.78712,9552.471138,0,0,8648.590878,8647.731089,3330.027153,,,,,,,,,,,,,,,,,,,396,,11.4,126.5,9.4,
07-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-18,02-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-18,02-Sep-18,CHI,,,,64602,64276,20440,,,,121598,121891,37100,40930,40667,12330,,,,,,,,,,23258,24000,7520,364,,35,112,,
08-Sep-18,02-Sep-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,,,
08-Sep-18,02-Sep-18,MEX,0,23477.09928,7035.385073,0,9552.471138,3532.849065,,,,,,,,,,,,,,,,,,,,,,226,,11.5,130,9.5,
08-Sep-18,02-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Sep-18,02-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-18,09-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-18,09-Sep-18,CHI,,,,117311,117374,37100,,,,,,,,,,28741,28818,8600,16573,24000,8800,74438,75617,25640,,,,389,104,42,,,
09-Sep-18,09-Sep-18,COI,,,,0,0,0,,,,0,0,0,,,,,,,0,0,0,,,,,,,,,,1,,
09-Sep-18,09-Sep-18,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-18,09-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Sep-18,09-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-18,09-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-18,09-Sep-18,CHI,,,,15833,15971,4690,,,,109914,109356,36670,,,,112617,113784,33280,20171,22000,7840,,,,,6000,1680,435,96,42,,,
10-Sep-18,09-Sep-18,COI,,,,18306,16500,6456,,,,0,0,0,,,,,,,10380,4500,1531,,,,,,,,,,,,
10-Sep-18,09-Sep-18,MEX,,,,33337.74949,8498.67903,2799.82422,,,,,,,,,,,,,,,,,,,,,,168,,7.6,78,10,
10-Sep-18,09-Sep-18,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Sep-18,09-Sep-18,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Sep-18,09-Sep-18,CAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Sep-18,09-Sep-18,CHI,,,,121604,121205,39680,,,,,,,,,,94038,94834,30000,31610,26000,9160,32057,32682,10520,,,,438,96,42,,,
11-Sep-18,09-Sep-18,COI,,,,0,1730,553,,,,0,0,0,,,,,,,29052,18118,6668,,,,,,,,,,,,
